Id,paxCount,salesChannel,tripTypeDesc,purchaseLead,lengthOfStay,flightHour,flightDay,rout,geoNetworkCountry,baggageCategory,seatCategory,fnbCategory,insFlag,flightDurationHour,insFlagT,seatCategoryT,fnbCategoryT
243,1,Internet,RoundTrip,310,44,13,Tue,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
244,1,Internet,RoundTrip,115,20,7,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
245,1,Internet,RoundTrip,57,24,12,Thu,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
246,4,Internet,RoundTrip,368,36,16,Sun,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
247,1,Internet,RoundTrip,59,37,15,Sun,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
248,1,Internet,RoundTrip,6,21,21,Sun,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
249,3,Internet,RoundTrip,67,22,7,Wed,AKLKUL,Vietnam,1,1,0,0,8.83,No,Yes,No
250,1,Internet,RoundTrip,169,22,9,Sat,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
251,1,Internet,RoundTrip,214,38,12,Thu,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
252,1,Internet,RoundTrip,5,19,14,Thu,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
253,2,Internet,RoundTrip,14,17,10,Sat,AKLKUL,(not set),1,0,0,1,8.83,Yes,No,No
254,2,Internet,RoundTrip,173,64,14,Thu,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
255,1,Internet,RoundTrip,7,22,7,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
256,1,Internet,RoundTrip,196,86,3,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
257,2,Internet,RoundTrip,155,24,7,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
258,1,Internet,RoundTrip,245,19,9,Sat,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
259,1,Mobile,RoundTrip,22,82,10,Fri,AKLKUL,Malaysia,1,1,1,1,8.83,Yes,Yes,Yes
260,1,Internet,RoundTrip,325,22,4,Wed,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
261,1,Internet,OneWay,6,1,23,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
262,2,Internet,RoundTrip,130,18,10,Mon,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
263,1,Internet,RoundTrip,218,17,2,Fri,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
264,1,Internet,RoundTrip,189,35,8,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
265,1,Internet,RoundTrip,35,41,15,Thu,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
266,1,Internet,RoundTrip,189,60,8,Tue,AKLKUL,New Zealand,0,1,1,0,8.83,No,Yes,Yes
267,4,Internet,RoundTrip,226,17,6,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
268,1,Internet,RoundTrip,122,30,13,Thu,AKLKUL,India,1,0,0,0,8.83,No,No,No
269,2,Internet,RoundTrip,88,30,8,Wed,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
270,4,Internet,RoundTrip,211,21,10,Fri,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
271,1,Internet,RoundTrip,259,82,9,Sun,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
272,5,Internet,RoundTrip,188,17,12,Thu,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
273,1,Internet,RoundTrip,129,25,9,Mon,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
274,2,Internet,RoundTrip,190,69,21,Thu,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
275,1,Internet,RoundTrip,172,54,8,Tue,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
276,1,Internet,RoundTrip,149,17,4,Mon,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
277,1,Internet,RoundTrip,15,28,7,Sun,AKLKUL,Saudi Arabia,0,0,0,1,8.83,Yes,No,No
278,4,Internet,RoundTrip,38,17,4,Sun,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
279,1,Mobile,RoundTrip,8,238,5,Fri,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
280,1,Internet,RoundTrip,214,23,8,Sun,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
281,1,Internet,RoundTrip,14,275,3,Wed,AKLKUL,Singapore,1,0,1,1,8.83,Yes,No,Yes
282,2,Internet,RoundTrip,9,84,13,Fri,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
283,1,Internet,RoundTrip,70,20,14,Sat,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
284,3,Internet,RoundTrip,35,17,3,Sun,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
285,4,Internet,RoundTrip,53,42,23,Sat,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
286,1,Internet,RoundTrip,77,28,15,Wed,AKLKUL,Malaysia,1,1,0,0,8.83,No,Yes,No
287,2,Internet,RoundTrip,259,39,21,Thu,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
288,1,Internet,RoundTrip,106,27,7,Sun,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
289,1,Internet,RoundTrip,194,86,3,Sun,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
290,1,Internet,RoundTrip,134,26,15,Wed,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
291,1,Internet,RoundTrip,3,36,16,Sun,AKLKUL,Malaysia,0,0,1,1,8.83,Yes,No,Yes
292,1,Internet,RoundTrip,149,17,2,Thu,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
293,2,Internet,RoundTrip,9,44,8,Fri,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
294,1,Internet,RoundTrip,37,95,17,Tue,AKLKUL,Netherlands,1,0,1,0,8.83,No,No,Yes
295,2,Internet,RoundTrip,183,34,11,Fri,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
296,1,Internet,RoundTrip,40,31,5,Fri,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
297,1,Internet,RoundTrip,95,83,6,Wed,AKLKUL,New Zealand,0,0,0,1,8.83,Yes,No,No
298,1,Internet,RoundTrip,135,24,4,Fri,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
299,1,Mobile,RoundTrip,15,90,13,Fri,AKLKUL,Germany,1,0,1,0,8.83,No,No,Yes
300,1,Internet,RoundTrip,222,23,9,Sat,AKLKUL,Malaysia,0,0,1,1,8.83,Yes,No,Yes
301,2,Internet,RoundTrip,64,29,12,Mon,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
302,1,Internet,RoundTrip,162,19,8,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
303,1,Internet,RoundTrip,22,27,9,Sun,AKLKUL,New Zealand,0,0,1,0,8.83,No,No,Yes
304,2,Internet,RoundTrip,150,31,8,Sun,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
305,1,Internet,RoundTrip,73,27,12,Fri,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
306,3,Internet,RoundTrip,133,19,9,Sat,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
307,1,Internet,OneWay,24,1,0,Wed,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
308,1,Internet,RoundTrip,66,20,14,Sun,AKLKUL,Malaysia,0,1,1,0,8.83,No,Yes,Yes
309,3,Internet,RoundTrip,89,22,6,Sat,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
310,2,Internet,RoundTrip,105,91,12,Sat,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
311,1,Internet,RoundTrip,115,95,9,Thu,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
312,1,Internet,RoundTrip,151,39,7,Sun,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
313,3,Internet,RoundTrip,349,18,20,Mon,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
314,1,Internet,RoundTrip,13,18,9,Fri,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
315,2,Internet,RoundTrip,29,20,1,Fri,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
316,1,Mobile,RoundTrip,69,28,14,Thu,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
317,5,Internet,RoundTrip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
318,1,Internet,RoundTrip,6,21,3,Fri,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
319,2,Mobile,RoundTrip,23,31,4,Mon,AKLKUL,Indonesia,1,0,0,0,8.83,No,No,No
320,1,Internet,RoundTrip,197,19,3,Mon,AKLKUL,New Zealand,0,0,0,1,8.83,Yes,No,No
321,2,Internet,RoundTrip,368,65,2,Sun,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
322,1,Internet,RoundTrip,25,19,6,Fri,AKLKUL,Malaysia,1,1,0,0,8.83,No,Yes,No
323,1,Internet,RoundTrip,189,33,11,Fri,AKLKUL,Qatar,1,1,1,1,8.83,Yes,Yes,Yes
324,1,Mobile,RoundTrip,123,70,22,Tue,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
325,2,Internet,RoundTrip,298,22,7,Tue,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
326,1,Internet,RoundTrip,89,24,9,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
327,1,Internet,RoundTrip,241,125,11,Wed,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
328,2,Mobile,RoundTrip,195,27,2,Wed,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
329,1,Mobile,RoundTrip,84,18,9,Wed,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
330,1,Internet,RoundTrip,410,25,13,Sat,AKLKUL,Germany,1,1,0,1,8.83,Yes,Yes,No
331,3,Internet,RoundTrip,95,24,8,Tue,AKLKUL,New Zealand,1,1,1,1,8.83,Yes,Yes,Yes
332,1,Internet,RoundTrip,122,54,5,Thu,AKLKUL,Hong Kong,0,0,1,0,8.83,No,No,Yes
333,2,Internet,RoundTrip,216,26,9,Sun,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
334,1,Internet,RoundTrip,89,20,23,Wed,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
335,1,Internet,RoundTrip,111,42,7,Mon,AKLKUL,Japan,1,0,0,1,8.83,Yes,No,No
336,1,Internet,RoundTrip,11,39,7,Sat,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
337,3,Internet,RoundTrip,174,17,3,Wed,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
338,2,Mobile,RoundTrip,162,18,4,Thu,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
339,2,Internet,OneWay,139,1,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
340,1,Internet,RoundTrip,19,93,3,Mon,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
341,1,Internet,RoundTrip,110,18,15,Thu,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
342,2,Internet,RoundTrip,9,54,7,Thu,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
343,1,Mobile,RoundTrip,47,28,15,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
344,6,Mobile,RoundTrip,349,21,5,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
345,2,Internet,RoundTrip,109,21,17,Sun,AKLKUL,Malaysia,1,1,1,1,8.83,Yes,Yes,Yes
346,1,Internet,RoundTrip,0,23,5,Tue,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
347,4,Internet,RoundTrip,38,21,0,Mon,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
348,1,Internet,RoundTrip,58,28,8,Wed,AKLKUL,New Zealand,0,0,1,0,8.83,No,No,Yes
349,4,Internet,RoundTrip,192,20,6,Sun,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
350,4,Mobile,RoundTrip,210,21,4,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
351,2,Internet,RoundTrip,326,22,12,Sun,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
352,2,Internet,RoundTrip,13,17,10,Tue,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
353,2,Internet,RoundTrip,240,64,14,Wed,AKLKUL,Malaysia,0,1,0,0,8.83,No,Yes,No
354,1,Internet,RoundTrip,39,21,7,Mon,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
355,1,Internet,RoundTrip,23,35,8,Sun,AKLKUL,Indonesia,0,0,0,0,8.83,No,No,No
356,5,Internet,OneWay,198,34,14,Mon,AKLKUL,Hong Kong,1,1,1,0,8.83,No,Yes,Yes
357,1,Internet,RoundTrip,75,30,10,Tue,AKLKUL,Thailand,1,0,0,0,8.83,No,No,No
358,1,Internet,RoundTrip,54,20,8,Mon,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
359,1,Internet,RoundTrip,32,41,1,Sun,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
360,2,Internet,RoundTrip,101,34,17,Thu,AKLKUL,Switzerland,1,0,0,0,8.83,No,No,No
361,2,Internet,RoundTrip,294,49,16,Tue,AKLKUL,Japan,1,0,0,0,8.83,No,No,No
362,1,Internet,RoundTrip,304,59,0,Wed,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
363,3,Internet,RoundTrip,32,23,15,Wed,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
364,2,Mobile,RoundTrip,160,24,22,Wed,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
365,3,Internet,RoundTrip,363,18,2,Mon,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
366,1,Internet,RoundTrip,214,31,9,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
367,1,Internet,RoundTrip,162,18,11,Tue,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
368,5,Internet,RoundTrip,97,21,10,Wed,AKLKUL,Malaysia,1,1,0,1,8.83,Yes,Yes,No
369,2,Internet,RoundTrip,71,30,6,Mon,AKLKUL,New Zealand,1,1,0,1,8.83,Yes,Yes,No
370,2,Internet,RoundTrip,231,17,15,Tue,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
371,2,Internet,RoundTrip,163,35,12,Fri,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
372,1,Internet,RoundTrip,62,21,3,Thu,AKLKUL,Malaysia,1,1,0,0,8.83,No,Yes,No
373,1,Internet,RoundTrip,1,18,5,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
374,1,Internet,RoundTrip,314,19,8,Wed,AKLKUL,New Zealand,0,1,0,0,8.83,No,Yes,No
375,2,Internet,RoundTrip,178,69,9,Fri,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
376,1,Internet,RoundTrip,253,107,10,Wed,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
377,2,Internet,RoundTrip,81,43,6,Thu,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
378,1,Internet,RoundTrip,30,85,15,Fri,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
379,1,Internet,RoundTrip,120,20,12,Fri,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
380,1,Internet,RoundTrip,25,19,3,Wed,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
381,1,Internet,RoundTrip,62,30,7,Thu,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
382,1,Internet,RoundTrip,58,17,6,Wed,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
383,4,Internet,RoundTrip,268,18,13,Tue,AKLKUL,Philippines,1,0,1,0,8.83,No,No,Yes
384,2,Internet,RoundTrip,199,27,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
385,5,Internet,RoundTrip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
386,2,Internet,RoundTrip,159,29,21,Sun,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
387,1,Internet,RoundTrip,171,35,8,Wed,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
388,1,Internet,RoundTrip,6,18,6,Tue,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
389,1,Internet,RoundTrip,269,29,9,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
390,1,Internet,RoundTrip,13,22,17,Sat,AKLKUL,United Kingdom,1,0,1,0,8.83,No,No,Yes
391,1,Internet,RoundTrip,301,121,15,Sun,AKLKUL,Malaysia,0,1,0,0,8.83,No,Yes,No
392,1,Internet,RoundTrip,301,34,0,Sat,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
393,1,Internet,RoundTrip,72,26,13,Wed,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
394,2,Internet,RoundTrip,224,18,16,Tue,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
395,3,Internet,RoundTrip,269,17,1,Fri,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
396,2,Internet,RoundTrip,246,24,4,Sat,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
397,1,Mobile,RoundTrip,44,19,7,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
398,1,Mobile,RoundTrip,32,60,2,Wed,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
399,2,Internet,RoundTrip,198,20,5,Mon,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
400,2,Internet,RoundTrip,94,22,15,Fri,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
401,1,Internet,RoundTrip,265,59,10,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
402,2,Internet,RoundTrip,229,20,7,Thu,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
403,2,Internet,RoundTrip,282,18,16,Sat,AKLKUL,Malaysia,1,1,0,0,8.83,No,Yes,No
404,1,Internet,RoundTrip,32,48,12,Mon,AKLKUL,Sri Lanka,0,0,0,0,8.83,No,No,No
405,2,Internet,RoundTrip,113,47,17,Sat,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
406,1,Mobile,RoundTrip,96,20,3,Tue,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
407,1,Internet,RoundTrip,66,203,7,Wed,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
408,1,Internet,RoundTrip,49,40,17,Fri,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
409,1,Internet,RoundTrip,3,49,11,Tue,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
410,2,Internet,RoundTrip,254,30,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
411,1,Internet,RoundTrip,192,61,3,Mon,AKLKUL,New Zealand,0,1,1,0,8.83,No,Yes,Yes
412,1,Internet,RoundTrip,186,19,15,Sun,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
413,2,Internet,RoundTrip,296,37,6,Sat,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
414,2,Internet,RoundTrip,74,31,7,Wed,AKLKUL,Malaysia,1,1,0,0,8.83,No,Yes,No
415,1,Internet,RoundTrip,283,56,9,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
416,1,Internet,RoundTrip,29,48,12,Fri,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
417,1,Internet,RoundTrip,8,188,6,Sun,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
418,1,Mobile,RoundTrip,55,20,7,Sat,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
419,1,Internet,RoundTrip,231,89,11,Sun,AKLKUL,Malaysia,0,0,1,0,8.83,No,No,Yes
420,2,Internet,RoundTrip,250,30,12,Wed,AKLKUL,Singapore,1,1,1,1,8.83,Yes,Yes,Yes
421,2,Internet,RoundTrip,132,19,8,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
422,1,Internet,RoundTrip,123,78,15,Fri,AKLKUL,Germany,1,0,0,0,8.83,No,No,No
423,2,Internet,RoundTrip,54,209,12,Wed,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
424,2,Internet,RoundTrip,156,22,8,Wed,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
425,1,Internet,RoundTrip,26,126,7,Tue,AKLKUL,Japan,1,0,0,0,8.83,No,No,No
426,1,Internet,RoundTrip,285,20,14,Wed,AKLKUL,Malaysia,1,1,0,1,8.83,Yes,Yes,No
427,5,Internet,RoundTrip,343,43,4,Thu,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
428,1,Internet,RoundTrip,218,27,6,Mon,AKLKUL,Malaysia,0,0,1,0,8.83,No,No,Yes
429,2,Internet,RoundTrip,347,21,4,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
430,1,Internet,RoundTrip,363,31,16,Sun,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
431,4,Internet,RoundTrip,346,35,9,Wed,AKLKUL,New Zealand,1,1,0,0,8.83,No,Yes,No
432,1,Internet,RoundTrip,61,41,16,Sun,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
433,1,Internet,RoundTrip,87,23,8,Tue,AKLKUL,New Zealand,0,1,1,0,8.83,No,Yes,Yes
434,1,Internet,RoundTrip,352,20,1,Sun,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
435,1,Internet,RoundTrip,77,35,7,Mon,AKLKUL,Malaysia,0,0,1,0,8.83,No,No,Yes
436,2,Internet,RoundTrip,255,33,10,Sat,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
437,2,Internet,RoundTrip,139,21,17,Wed,AKLKUL,France,0,0,0,1,8.83,Yes,No,No
438,1,Internet,RoundTrip,280,80,8,Mon,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
439,2,Internet,RoundTrip,123,29,21,Thu,AKLKUL,New Zealand,0,0,0,0,8.83,No,No,No
440,1,Internet,RoundTrip,11,30,5,Mon,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
441,6,Internet,RoundTrip,23,17,12,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
442,1,Internet,RoundTrip,269,20,6,Tue,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
443,1,Internet,RoundTrip,14,200,19,Fri,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
444,1,Internet,RoundTrip,267,91,7,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
445,1,Internet,RoundTrip,213,28,20,Tue,AKLKUL,Germany,1,0,0,0,8.83,No,No,No
446,1,Internet,RoundTrip,237,21,5,Wed,AKLKUL,United Kingdom,0,0,0,1,8.83,Yes,No,No
447,1,Internet,RoundTrip,191,17,14,Wed,AKLKUL,Croatia,0,0,0,0,8.83,No,No,No
448,1,Internet,RoundTrip,10,61,9,Fri,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
449,1,Internet,RoundTrip,244,30,3,Wed,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
450,2,Internet,RoundTrip,224,18,15,Sun,AKLKUL,Germany,0,0,0,0,8.83,No,No,No
451,3,Internet,RoundTrip,109,20,4,Tue,AKLKUL,Singapore,1,0,1,0,8.83,No,No,Yes
452,2,Internet,RoundTrip,265,37,10,Thu,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
453,2,Internet,RoundTrip,75,21,9,Sat,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
454,1,Internet,RoundTrip,119,21,22,Sun,AKLKUL,Malaysia,0,1,0,0,8.83,No,Yes,No
455,1,Internet,RoundTrip,50,17,10,Wed,AKLKUL,Malaysia,1,1,1,1,8.83,Yes,Yes,Yes
456,1,Internet,RoundTrip,130,28,22,Tue,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
457,1,Internet,RoundTrip,30,85,15,Fri,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
458,1,Internet,RoundTrip,153,20,13,Wed,AKLKUL,Philippines,0,0,0,0,8.83,No,No,No
459,2,Internet,RoundTrip,74,22,13,Wed,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
460,1,Internet,RoundTrip,27,62,13,Tue,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
461,1,Mobile,RoundTrip,121,19,10,Tue,AKLKUL,Malaysia,1,0,0,1,8.83,Yes,No,No
462,1,Internet,RoundTrip,18,27,5,Wed,AKLKUL,New Zealand,1,1,1,0,8.83,No,Yes,Yes
463,1,Internet,RoundTrip,293,44,2,Wed,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
464,1,Internet,RoundTrip,207,78,15,Fri,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
465,1,Mobile,RoundTrip,280,35,2,Sun,AKLKUL,Malaysia,1,1,1,1,8.83,Yes,Yes,Yes
466,2,Internet,RoundTrip,82,18,11,Tue,AKLKUL,New Zealand,0,0,1,0,8.83,No,No,Yes
467,1,Internet,RoundTrip,86,29,3,Fri,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
468,1,Internet,RoundTrip,252,25,9,Tue,AKLKUL,Malaysia,0,0,0,1,8.83,Yes,No,No
469,1,Internet,RoundTrip,40,17,20,Fri,AKLKUL,United Kingdom,1,0,1,0,8.83,No,No,Yes
470,5,Internet,RoundTrip,81,17,14,Thu,AKLKUL,Malaysia,1,1,1,0,8.83,No,Yes,Yes
471,1,Internet,RoundTrip,11,30,6,Tue,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
472,1,Internet,RoundTrip,254,60,20,Tue,AKLKUL,United Kingdom,0,0,0,0,8.83,No,No,No
473,1,Internet,RoundTrip,60,18,9,Mon,AKLKUL,Malaysia,1,0,1,1,8.83,Yes,No,Yes
474,2,Internet,RoundTrip,8,25,6,Sat,AKLKUL,Malaysia,1,0,0,0,8.83,No,No,No
475,1,Internet,RoundTrip,7,68,5,Mon,AKLKUL,Malaysia,1,0,1,0,8.83,No,No,Yes
476,3,Internet,RoundTrip,92,34,11,Mon,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
477,1,Internet,RoundTrip,77,31,1,Wed,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
478,2,Internet,RoundTrip,358,27,7,Sat,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
479,1,Internet,RoundTrip,42,17,11,Sat,AKLKUL,New Zealand,0,0,1,0,8.83,No,No,Yes
480,5,Internet,RoundTrip,301,34,10,Sun,AKLKUL,New Zealand,1,0,0,0,8.83,No,No,No
481,1,Mobile,RoundTrip,269,20,6,Sun,AKLKUL,Malaysia,0,0,0,0,8.83,No,No,No
482,1,Internet,RoundTrip,161,56,10,Fri,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
483,2,Internet,RoundTrip,182,31,6,Mon,AKLKUL,New Zealand,1,0,1,0,8.83,No,No,Yes
